relpath,district,split
Dhaka/dhk691.wav,Dhaka,train
Dhaka/dhk692.wav,Dhaka,train
Dhaka/dhk693.wav,Dhaka,train
Dhaka/dhk694.wav,Dhaka,train
Dhaka/dhk695.wav,Dhaka,train
Dhaka/dhk696.wav,Dhaka,train
Dhaka/dhk697.wav,Dhaka,train
Dhaka/dhk698.wav,Dhaka,test
Dhaka/dhk699.wav,Dhaka,val
Dhaka/dhk7.wav,Dhaka,train
Dhaka/dhk70.wav,Dhaka,val
Dhaka/dhk700.wav,Dhaka,train
Dhaka/dhk701.wav,Dhaka,train
Dhaka/dhk702.wav,Dhaka,train
Dhaka/dhk703.wav,Dhaka,test
Dhaka/dhk704.wav,Dhaka,test
Dhaka/dhk705.wav,Dhaka,train
Dhaka/dhk706.wav,Dhaka,train
Dhaka/dhk707.wav,Dhaka,train
Dhaka/dhk708.wav,Dhaka,test
Dhaka/dhk709.wav,Dhaka,train
Dhaka/dhk71.wav,Dhaka,test
Dhaka/dhk710.wav,Dhaka,train
Dhaka/dhk711.wav,Dhaka,test
Dhaka/dhk712.wav,Dhaka,val
Dhaka/dhk713.wav,Dhaka,train
Dhaka/dhk714.wav,Dhaka,train
Dhaka/dhk715.wav,Dhaka,train
Dhaka/dhk716.wav,Dhaka,test
Dhaka/dhk717.wav,Dhaka,train
Dhaka/dhk718.wav,Dhaka,train
Dhaka/dhk719.wav,Dhaka,val
Dhaka/dhk72.wav,Dhaka,train
Dhaka/dhk720.wav,Dhaka,test
Dhaka/dhk721.wav,Dhaka,train
Dhaka/dhk722.wav,Dhaka,test
Dhaka/dhk723.wav,Dhaka,train
Dhaka/dhk724.wav,Dhaka,test
Dhaka/dhk725.wav,Dhaka,train
Dhaka/dhk726.wav,Dhaka,train
Dhaka/dhk727.wav,Dhaka,train
Dhaka/dhk728.wav,Dhaka,train
Dhaka/dhk729.wav,Dhaka,train
Dhaka/dhk73.wav,Dhaka,train
Dhaka/dhk730.wav,Dhaka,train
Dhaka/dhk731.wav,Dhaka,val
Dhaka/dhk732.wav,Dhaka,test
Dhaka/dhk733.wav,Dhaka,train
Dhaka/dhk734.wav,Dhaka,train
Dhaka/dhk735.wav,Dhaka,train
Dhaka/dhk736.wav,Dhaka,train
Dhaka/dhk737.wav,Dhaka,train
Dhaka/dhk738.wav,Dhaka,train
Dhaka/dhk739.wav,Dhaka,test
Dhaka/dhk74.wav,Dhaka,train
Dhaka/dhk740.wav,Dhaka,train
Dhaka/dhk741.wav,Dhaka,train
Dhaka/dhk742.wav,Dhaka,train
Dhaka/dhk743.wav,Dhaka,train
Dhaka/dhk744.wav,Dhaka,train
Dhaka/dhk745.wav,Dhaka,test
Dhaka/dhk746.wav,Dhaka,train
Dhaka/dhk747.wav,Dhaka,train
Dhaka/dhk748.wav,Dhaka,test
Dhaka/dhk749.wav,Dhaka,test
Dhaka/dhk75.wav,Dhaka,val
Dhaka/dhk750.wav,Dhaka,train
Dhaka/dhk751.wav,Dhaka,train
Dhaka/dhk752.wav,Dhaka,val
Dhaka/dhk753.wav,Dhaka,train
Dhaka/dhk754.wav,Dhaka,test
Dhaka/dhk755.wav,Dhaka,train
Dhaka/dhk756.wav,Dhaka,test
Dhaka/dhk757.wav,Dhaka,train
Dhaka/dhk758.wav,Dhaka,train
Dhaka/dhk759.wav,Dhaka,val
Dhaka/dhk76.wav,Dhaka,train
Dhaka/dhk760.wav,Dhaka,train
Dhaka/dhk761.wav,Dhaka,train
Dhaka/dhk762.wav,Dhaka,train
Dhaka/dhk763.wav,Dhaka,train
Dhaka/dhk77.wav,Dhaka,train
Dhaka/dhk78.wav,Dhaka,val
Dhaka/dhk79.wav,Dhaka,train
Dhaka/dhk8.wav,Dhaka,train
Dhaka/dhk80.wav,Dhaka,train
Dhaka/dhk81.wav,Dhaka,test
Dhaka/dhk82.wav,Dhaka,train
Dhaka/dhk83.wav,Dhaka,val
Dhaka/dhk84.wav,Dhaka,train
Dhaka/dhk85.wav,Dhaka,train
Dhaka/dhk86.wav,Dhaka,val
Dhaka/dhk87.wav,Dhaka,train
Dhaka/dhk88.wav,Dhaka,train
Dhaka/dhk89.wav,Dhaka,train
Dhaka/dhk9.wav,Dhaka,test
Dhaka/dhk90.wav,Dhaka,test
Dhaka/dhk91.wav,Dhaka,train
Dhaka/dhk92.wav,Dhaka,train
Dhaka/dhk93.wav,Dhaka,train
Dhaka/dhk94.wav,Dhaka,train
Dhaka/dhk95.wav,Dhaka,train
Dhaka/dhk96.wav,Dhaka,val
Dhaka/dhk97.wav,Dhaka,train
Dhaka/dhk98.wav,Dhaka,test
Dhaka/dhk99.wav,Dhaka,train
Noakhali/nkhl1.wav,Noakhali,train
Noakhali/nkhl10.wav,Noakhali,train
Noakhali/nkhl100.wav,Noakhali,train
Noakhali/nkhl1000.wav,Noakhali,train
Noakhali/nkhl1001.wav,Noakhali,train
Noakhali/nkhl1002.wav,Noakhali,train
Noakhali/nkhl1003.wav,Noakhali,val
Noakhali/nkhl1004.wav,Noakhali,val
Noakhali/nkhl1005.wav,Noakhali,val
Noakhali/nkhl1006.wav,Noakhali,train
Noakhali/nkhl1007.wav,Noakhali,train
Noakhali/nkhl1008.wav,Noakhali,train
Noakhali/nkhl1009.wav,Noakhali,train
Noakhali/nkhl101.wav,Noakhali,test
Noakhali/nkhl1010.wav,Noakhali,train
Noakhali/nkhl1011.wav,Noakhali,train
Noakhali/nkhl1012.wav,Noakhali,train
Noakhali/nkhl1013.wav,Noakhali,train
Noakhali/nkhl1014.wav,Noakhali,train
Noakhali/nkhl1015.wav,Noakhali,train
Noakhali/nkhl1016.wav,Noakhali,train
Noakhali/nkhl1017.wav,Noakhali,test
Noakhali/nkhl1018.wav,Noakhali,train
Noakhali/nkhl1019.wav,Noakhali,train
Noakhali/nkhl102.wav,Noakhali,train
Noakhali/nkhl1020.wav,Noakhali,train
Noakhali/nkhl1021.wav,Noakhali,train
Noakhali/nkhl1022.wav,Noakhali,train
Noakhali/nkhl1023.wav,Noakhali,train
Noakhali/nkhl1024.wav,Noakhali,train
Noakhali/nkhl1025.wav,Noakhali,train
Noakhali/nkhl1026.wav,Noakhali,train
Noakhali/nkhl1027.wav,Noakhali,train
Noakhali/nkhl1028.wav,Noakhali,train
Noakhali/nkhl1029.wav,Noakhali,train
Noakhali/nkhl103.wav,Noakhali,train
Noakhali/nkhl1030.wav,Noakhali,test
Noakhali/nkhl1031.wav,Noakhali,val
Noakhali/nkhl1032.wav,Noakhali,test
Noakhali/nkhl1033.wav,Noakhali,train
Noakhali/nkhl1034.wav,Noakhali,train
Noakhali/nkhl1035.wav,Noakhali,train
Noakhali/nkhl1036.wav,Noakhali,train
Noakhali/nkhl1037.wav,Noakhali,train
Noakhali/nkhl1038.wav,Noakhali,test
Noakhali/nkhl1039.wav,Noakhali,train
Noakhali/nkhl104.wav,Noakhali,train
Noakhali/nkhl1040.wav,Noakhali,train
Noakhali/nkhl1041.wav,Noakhali,train
Noakhali/nkhl1042.wav,Noakhali,test
Noakhali/nkhl1043.wav,Noakhali,train
Noakhali/nkhl1044.wav,Noakhali,train
Noakhali/nkhl1045.wav,Noakhali,val
Noakhali/nkhl1046.wav,Noakhali,train
Noakhali/nkhl1047.wav,Noakhali,train
Noakhali/nkhl1048.wav,Noakhali,train
Noakhali/nkhl1049.wav,Noakhali,val
Noakhali/nkhl105.wav,Noakhali,train
Noakhali/nkhl1050.wav,Noakhali,train
Noakhali/nkhl1051.wav,Noakhali,train
Noakhali/nkhl1052.wav,Noakhali,val
Noakhali/nkhl1053.wav,Noakhali,train
Noakhali/nkhl1054.wav,Noakhali,train
Noakhali/nkhl1055.wav,Noakhali,test
Noakhali/nkhl1056.wav,Noakhali,train
Noakhali/nkhl1057.wav,Noakhali,train
Noakhali/nkhl1058.wav,Noakhali,val
Noakhali/nkhl1059.wav,Noakhali,val
Noakhali/nkhl106.wav,Noakhali,train
Noakhali/nkhl1060.wav,Noakhali,train
Noakhali/nkhl1061.wav,Noakhali,val
Noakhali/nkhl1062.wav,Noakhali,val
Noakhali/nkhl1063.wav,Noakhali,train
Noakhali/nkhl1064.wav,Noakhali,train
Noakhali/nkhl1065.wav,Noakhali,val
Noakhali/nkhl1066.wav,Noakhali,train
Noakhali/nkhl1067.wav,Noakhali,test
Noakhali/nkhl1068.wav,Noakhali,train
Noakhali/nkhl1069.wav,Noakhali,train
Noakhali/nkhl107.wav,Noakhali,test
Noakhali/nkhl1070.wav,Noakhali,test
Noakhali/nkhl1071.wav,Noakhali,train
Noakhali/nkhl1072.wav,Noakhali,train
Noakhali/nkhl1073.wav,Noakhali,train
Noakhali/nkhl1074.wav,Noakhali,train
Noakhali/nkhl1075.wav,Noakhali,test
Noakhali/nkhl1076.wav,Noakhali,test
Noakhali/nkhl1077.wav,Noakhali,train
Noakhali/nkhl1078.wav,Noakhali,train
Noakhali/nkhl1079.wav,Noakhali,train
Noakhali/nkhl108.wav,Noakhali,train
Noakhali/nkhl1080.wav,Noakhali,test
Noakhali/nkhl1081.wav,Noakhali,train
Noakhali/nkhl1082.wav,Noakhali,test
Noakhali/nkhl1083.wav,Noakhali,train
Noakhali/nkhl1084.wav,Noakhali,train
Noakhali/nkhl1085.wav,Noakhali,train
Noakhali/nkhl1086.wav,Noakhali,train
Noakhali/nkhl1087.wav,Noakhali,train
Noakhali/nkhl1088.wav,Noakhali,test
Noakhali/nkhl1089.wav,Noakhali,train
Noakhali/nkhl109.wav,Noakhali,train
Noakhali/nkhl1090.wav,Noakhali,train
Noakhali/nkhl1091.wav,Noakhali,train
Noakhali/nkhl1092.wav,Noakhali,val
Noakhali/nkhl1093.wav,Noakhali,train
Noakhali/nkhl1094.wav,Noakhali,train
Noakhali/nkhl1095.wav,Noakhali,train
Noakhali/nkhl1096.wav,Noakhali,train
Noakhali/nkhl1097.wav,Noakhali,train
Noakhali/nkhl1098.wav,Noakhali,train
Noakhali/nkhl1099.wav,Noakhali,test
Noakhali/nkhl11.wav,Noakhali,train
Noakhali/nkhl110.wav,Noakhali,train
Noakhali/nkhl1100.wav,Noakhali,val
Noakhali/nkhl1101.wav,Noakhali,val
Noakhali/nkhl1102.wav,Noakhali,train
Noakhali/nkhl1103.wav,Noakhali,train
Noakhali/nkhl1104.wav,Noakhali,val
Noakhali/nkhl1105.wav,Noakhali,train
Noakhali/nkhl1106.wav,Noakhali,test
Noakhali/nkhl1107.wav,Noakhali,train
Noakhali/nkhl1108.wav,Noakhali,train
Noakhali/nkhl1109.wav,Noakhali,test
Noakhali/nkhl111.wav,Noakhali,train
Noakhali/nkhl1110.wav,Noakhali,train
Noakhali/nkhl1111.wav,Noakhali,train
Noakhali/nkhl1112.wav,Noakhali,train
Noakhali/nkhl1113.wav,Noakhali,train
Noakhali/nkhl1114.wav,Noakhali,train
Noakhali/nkhl1115.wav,Noakhali,train
Noakhali/nkhl1116.wav,Noakhali,train
Noakhali/nkhl1117.wav,Noakhali,val
Noakhali/nkhl1118.wav,Noakhali,train
Noakhali/nkhl1119.wav,Noakhali,train
Noakhali/nkhl112.wav,Noakhali,train
Noakhali/nkhl1120.wav,Noakhali,train
Noakhali/nkhl1121.wav,Noakhali,val
Noakhali/nkhl1122.wav,Noakhali,val
Noakhali/nkhl1123.wav,Noakhali,train
Noakhali/nkhl1124.wav,Noakhali,train
Noakhali/nkhl1125.wav,Noakhali,train
Noakhali/nkhl1126.wav,Noakhali,train
Noakhali/nkhl1127.wav,Noakhali,train
Noakhali/nkhl1128.wav,Noakhali,val
Noakhali/nkhl1129.wav,Noakhali,train
Noakhali/nkhl113.wav,Noakhali,train
Noakhali/nkhl1130.wav,Noakhali,train
Noakhali/nkhl1131.wav,Noakhali,test
Noakhali/nkhl1132.wav,Noakhali,val
Noakhali/nkhl1133.wav,Noakhali,train
Noakhali/nkhl1134.wav,Noakhali,test
Noakhali/nkhl1135.wav,Noakhali,train
Noakhali/nkhl1136.wav,Noakhali,test
Noakhali/nkhl1137.wav,Noakhali,train
Noakhali/nkhl1138.wav,Noakhali,test
Noakhali/nkhl1139.wav,Noakhali,val
Noakhali/nkhl114.wav,Noakhali,val
Noakhali/nkhl1140.wav,Noakhali,train
Noakhali/nkhl1141.wav,Noakhali,train
Noakhali/nkhl1142.wav,Noakhali,train
Noakhali/nkhl1143.wav,Noakhali,train
Noakhali/nkhl1144.wav,Noakhali,train
Noakhali/nkhl1145.wav,Noakhali,train
Noakhali/nkhl1146.wav,Noakhali,train
Noakhali/nkhl1147.wav,Noakhali,train
Noakhali/nkhl1148.wav,Noakhali,train
Noakhali/nkhl1149.wav,Noakhali,train
Noakhali/nkhl115.wav,Noakhali,test
Noakhali/nkhl1150.wav,Noakhali,train
Noakhali/nkhl1151.wav,Noakhali,val
Noakhali/nkhl1152.wav,Noakhali,train
Noakhali/nkhl1153.wav,Noakhali,train
Noakhali/nkhl1154.wav,Noakhali,test
Noakhali/nkhl1155.wav,Noakhali,train
Noakhali/nkhl1156.wav,Noakhali,train
Noakhali/nkhl1157.wav,Noakhali,train
Noakhali/nkhl1158.wav,Noakhali,train
Noakhali/nkhl1159.wav,Noakhali,train
Noakhali/nkhl116.wav,Noakhali,val
Noakhali/nkhl1160.wav,Noakhali,val
Noakhali/nkhl1161.wav,Noakhali,test
Noakhali/nkhl1162.wav,Noakhali,train
Noakhali/nkhl1163.wav,Noakhali,train
Noakhali/nkhl1164.wav,Noakhali,test
Noakhali/nkhl1165.wav,Noakhali,train
Noakhali/nkhl1166.wav,Noakhali,test
Noakhali/nkhl1167.wav,Noakhali,train
Noakhali/nkhl1168.wav,Noakhali,val
Noakhali/nkhl1169.wav,Noakhali,train
Noakhali/nkhl117.wav,Noakhali,train
Noakhali/nkhl1170.wav,Noakhali,train
Noakhali/nkhl1171.wav,Noakhali,train
Noakhali/nkhl1172.wav,Noakhali,test
Noakhali/nkhl1173.wav,Noakhali,train
Noakhali/nkhl1174.wav,Noakhali,train
Noakhali/nkhl1175.wav,Noakhali,train
Noakhali/nkhl1176.wav,Noakhali,train
Noakhali/nkhl1177.wav,Noakhali,val
Noakhali/nkhl1178.wav,Noakhali,train
Noakhali/nkhl1179.wav,Noakhali,train
Noakhali/nkhl118.wav,Noakhali,train
Noakhali/nkhl1180.wav,Noakhali,train
Noakhali/nkhl1181.wav,Noakhali,val
Noakhali/nkhl1182.wav,Noakhali,val
Noakhali/nkhl1183.wav,Noakhali,train
Noakhali/nkhl1184.wav,Noakhali,train
Noakhali/nkhl1185.wav,Noakhali,train
Noakhali/nkhl1186.wav,Noakhali,train
Noakhali/nkhl1187.wav,Noakhali,test
Noakhali/nkhl1188.wav,Noakhali,val
Noakhali/nkhl1189.wav,Noakhali,train
Noakhali/nkhl119.wav,Noakhali,val
Noakhali/nkhl1190.wav,Noakhali,train
Noakhali/nkhl1191.wav,Noakhali,train
Noakhali/nkhl1192.wav,Noakhali,train
Noakhali/nkhl1193.wav,Noakhali,test
Noakhali/nkhl1194.wav,Noakhali,train
Noakhali/nkhl1195.wav,Noakhali,val
Noakhali/nkhl1196.wav,Noakhali,train
Noakhali/nkhl1197.wav,Noakhali,train
Noakhali/nkhl1198.wav,Noakhali,train
Noakhali/nkhl1199.wav,Noakhali,train
Noakhali/nkhl12.wav,Noakhali,val
Noakhali/nkhl120.wav,Noakhali,train
Noakhali/nkhl1200.wav,Noakhali,test
Noakhali/nkhl1201.wav,Noakhali,train
Noakhali/nkhl1202.wav,Noakhali,val
Noakhali/nkhl1203.wav,Noakhali,train
Noakhali/nkhl1204.wav,Noakhali,train
Noakhali/nkhl1205.wav,Noakhali,train
Noakhali/nkhl1206.wav,Noakhali,train
Noakhali/nkhl1207.wav,Noakhali,test
Noakhali/nkhl1208.wav,Noakhali,test
Noakhali/nkhl1209.wav,Noakhali,train
Noakhali/nkhl121.wav,Noakhali,train
Noakhali/nkhl1210.wav,Noakhali,train
Noakhali/nkhl1211.wav,Noakhali,val
Noakhali/nkhl1212.wav,Noakhali,test
Noakhali/nkhl1213.wav,Noakhali,val
Noakhali/nkhl122.wav,Noakhali,test
Noakhali/nkhl123.wav,Noakhali,test
Noakhali/nkhl124.wav,Noakhali,train
Noakhali/nkhl125.wav,Noakhali,val
Noakhali/nkhl126.wav,Noakhali,train
Noakhali/nkhl127.wav,Noakhali,test
Noakhali/nkhl128.wav,Noakhali,train
Noakhali/nkhl129.wav,Noakhali,train
Noakhali/nkhl13.wav,Noakhali,train
Noakhali/nkhl130.wav,Noakhali,train
Noakhali/nkhl131.wav,Noakhali,test
Noakhali/nkhl132.wav,Noakhali,train
Noakhali/nkhl133.wav,Noakhali,train
Noakhali/nkhl134.wav,Noakhali,train
Noakhali/nkhl135.wav,Noakhali,val
Noakhali/nkhl136.wav,Noakhali,test
Noakhali/nkhl137.wav,Noakhali,test
Noakhali/nkhl138.wav,Noakhali,train
Noakhali/nkhl139.wav,Noakhali,train
Noakhali/nkhl14.wav,Noakhali,val
Noakhali/nkhl140.wav,Noakhali,train
Noakhali/nkhl141.wav,Noakhali,train
Noakhali/nkhl142.wav,Noakhali,train
Noakhali/nkhl143.wav,Noakhali,train
Noakhali/nkhl144.wav,Noakhali,train
Noakhali/nkhl145.wav,Noakhali,val
Noakhali/nkhl146.wav,Noakhali,test
Noakhali/nkhl147.wav,Noakhali,train
Noakhali/nkhl148.wav,Noakhali,train
Noakhali/nkhl149.wav,Noakhali,train
Noakhali/nkhl15.wav,Noakhali,train
Noakhali/nkhl150.wav,Noakhali,train
Noakhali/nkhl151.wav,Noakhali,train
Noakhali/nkhl152.wav,Noakhali,train
Noakhali/nkhl153.wav,Noakhali,train
Noakhali/nkhl154.wav,Noakhali,val
Noakhali/nkhl155.wav,Noakhali,train
Noakhali/nkhl156.wav,Noakhali,val
Noakhali/nkhl157.wav,Noakhali,train
Noakhali/nkhl158.wav,Noakhali,train
Noakhali/nkhl159.wav,Noakhali,train
Noakhali/nkhl16.wav,Noakhali,train
Noakhali/nkhl160.wav,Noakhali,test
Noakhali/nkhl161.wav,Noakhali,train
Noakhali/nkhl162.wav,Noakhali,val
Noakhali/nkhl163.wav,Noakhali,test
Noakhali/nkhl164.wav,Noakhali,val
Noakhali/nkhl165.wav,Noakhali,val
Noakhali/nkhl166.wav,Noakhali,train
Noakhali/nkhl167.wav,Noakhali,train
Noakhali/nkhl168.wav,Noakhali,train
Noakhali/nkhl169.wav,Noakhali,train
Noakhali/nkhl17.wav,Noakhali,train
Noakhali/nkhl170.wav,Noakhali,train
Noakhali/nkhl171.wav,Noakhali,train
Noakhali/nkhl172.wav,Noakhali,train
Noakhali/nkhl173.wav,Noakhali,test
Noakhali/nkhl174.wav,Noakhali,train
Noakhali/nkhl175.wav,Noakhali,train
Noakhali/nkhl176.wav,Noakhali,train
Noakhali/nkhl177.wav,Noakhali,train
Noakhali/nkhl178.wav,Noakhali,test
Noakhali/nkhl179.wav,Noakhali,train
Noakhali/nkhl18.wav,Noakhali,train
Noakhali/nkhl180.wav,Noakhali,train
Noakhali/nkhl181.wav,Noakhali,train
Noakhali/nkhl182.wav,Noakhali,train
Noakhali/nkhl183.wav,Noakhali,train
Noakhali/nkhl184.wav,Noakhali,val
Noakhali/nkhl185.wav,Noakhali,train
Noakhali/nkhl186.wav,Noakhali,train
Noakhali/nkhl187.wav,Noakhali,train
Noakhali/nkhl188.wav,Noakhali,train
Noakhali/nkhl189.wav,Noakhali,train
Noakhali/nkhl19.wav,Noakhali,train
Noakhali/nkhl190.wav,Noakhali,val
Noakhali/nkhl191.wav,Noakhali,train
Noakhali/nkhl192.wav,Noakhali,train
Noakhali/nkhl193.wav,Noakhali,train
Noakhali/nkhl194.wav,Noakhali,train
Noakhali/nkhl195.wav,Noakhali,train
Noakhali/nkhl196.wav,Noakhali,train
Noakhali/nkhl197.wav,Noakhali,val
Noakhali/nkhl198.wav,Noakhali,train
Noakhali/nkhl199.wav,Noakhali,train
Noakhali/nkhl2.wav,Noakhali,train
Noakhali/nkhl20.wav,Noakhali,train
Noakhali/nkhl200.wav,Noakhali,train
Noakhali/nkhl201.wav,Noakhali,train
Noakhali/nkhl202.wav,Noakhali,train
Noakhali/nkhl203.wav,Noakhali,train
Noakhali/nkhl204.wav,Noakhali,train
Noakhali/nkhl205.wav,Noakhali,val
Noakhali/nkhl206.wav,Noakhali,train
Noakhali/nkhl207.wav,Noakhali,val
Noakhali/nkhl208.wav,Noakhali,train
Noakhali/nkhl209.wav,Noakhali,train
Noakhali/nkhl21.wav,Noakhali,train
Noakhali/nkhl210.wav,Noakhali,val
Noakhali/nkhl211.wav,Noakhali,train
Noakhali/nkhl212.wav,Noakhali,train
Noakhali/nkhl213.wav,Noakhali,train
Noakhali/nkhl214.wav,Noakhali,train
Noakhali/nkhl215.wav,Noakhali,train
Noakhali/nkhl216.wav,Noakhali,train
Noakhali/nkhl217.wav,Noakhali,train
Noakhali/nkhl218.wav,Noakhali,train
Noakhali/nkhl219.wav,Noakhali,train
Noakhali/nkhl22.wav,Noakhali,train
Noakhali/nkhl220.wav,Noakhali,train
Noakhali/nkhl221.wav,Noakhali,val
Noakhali/nkhl222.wav,Noakhali,train
Noakhali/nkhl223.wav,Noakhali,val
Noakhali/nkhl224.wav,Noakhali,train
Noakhali/nkhl225.wav,Noakhali,train
Noakhali/nkhl226.wav,Noakhali,train
Noakhali/nkhl227.wav,Noakhali,train
Noakhali/nkhl228.wav,Noakhali,train
Noakhali/nkhl229.wav,Noakhali,train
Noakhali/nkhl23.wav,Noakhali,train
Noakhali/nkhl230.wav,Noakhali,train
Noakhali/nkhl231.wav,Noakhali,test
Noakhali/nkhl232.wav,Noakhali,train
Noakhali/nkhl233.wav,Noakhali,train
Noakhali/nkhl234.wav,Noakhali,train
Noakhali/nkhl235.wav,Noakhali,train
Noakhali/nkhl236.wav,Noakhali,train
Noakhali/nkhl237.wav,Noakhali,train
Noakhali/nkhl238.wav,Noakhali,train
Noakhali/nkhl239.wav,Noakhali,train
Noakhali/nkhl24.wav,Noakhali,train
Noakhali/nkhl240.wav,Noakhali,train
Noakhali/nkhl241.wav,Noakhali,train
Noakhali/nkhl242.wav,Noakhali,val
Noakhali/nkhl243.wav,Noakhali,train
Noakhali/nkhl244.wav,Noakhali,train
Noakhali/nkhl245.wav,Noakhali,train
Noakhali/nkhl246.wav,Noakhali,train
Noakhali/nkhl247.wav,Noakhali,train
Noakhali/nkhl248.wav,Noakhali,test
Noakhali/nkhl249.wav,Noakhali,train
Noakhali/nkhl25.wav,Noakhali,test
Noakhali/nkhl250.wav,Noakhali,train
Noakhali/nkhl251.wav,Noakhali,train
Noakhali/nkhl252.wav,Noakhali,train
Noakhali/nkhl253.wav,Noakhali,train
Noakhali/nkhl254.wav,Noakhali,train
Noakhali/nkhl255.wav,Noakhali,train
Noakhali/nkhl256.wav,Noakhali,train
Noakhali/nkhl257.wav,Noakhali,val
Noakhali/nkhl258.wav,Noakhali,val
Noakhali/nkhl259.wav,Noakhali,test
Noakhali/nkhl26.wav,Noakhali,train
Noakhali/nkhl260.wav,Noakhali,train
Noakhali/nkhl261.wav,Noakhali,train
Noakhali/nkhl262.wav,Noakhali,train
Noakhali/nkhl263.wav,Noakhali,train
Noakhali/nkhl264.wav,Noakhali,train
Noakhali/nkhl265.wav,Noakhali,train
Noakhali/nkhl266.wav,Noakhali,train
Noakhali/nkhl267.wav,Noakhali,test
Noakhali/nkhl268.wav,Noakhali,train
Noakhali/nkhl269.wav,Noakhali,test
Noakhali/nkhl27.wav,Noakhali,train
Noakhali/nkhl270.wav,Noakhali,train
Noakhali/nkhl271.wav,Noakhali,test
Noakhali/nkhl272.wav,Noakhali,train
Noakhali/nkhl273.wav,Noakhali,train
Noakhali/nkhl274.wav,Noakhali,train
Noakhali/nkhl275.wav,Noakhali,train
Noakhali/nkhl276.wav,Noakhali,train
Noakhali/nkhl277.wav,Noakhali,val
Noakhali/nkhl278.wav,Noakhali,train
Noakhali/nkhl279.wav,Noakhali,train
Noakhali/nkhl28.wav,Noakhali,val
Noakhali/nkhl280.wav,Noakhali,train
Noakhali/nkhl281.wav,Noakhali,train
Noakhali/nkhl282.wav,Noakhali,train
Noakhali/nkhl283.wav,Noakhali,train
Noakhali/nkhl284.wav,Noakhali,test
Noakhali/nkhl285.wav,Noakhali,test
Noakhali/nkhl286.wav,Noakhali,train
Noakhali/nkhl287.wav,Noakhali,val
Noakhali/nkhl288.wav,Noakhali,val
Noakhali/nkhl289.wav,Noakhali,train
Noakhali/nkhl29.wav,Noakhali,val
Noakhali/nkhl290.wav,Noakhali,train
Noakhali/nkhl291.wav,Noakhali,train
Noakhali/nkhl292.wav,Noakhali,test
Noakhali/nkhl293.wav,Noakhali,val
Noakhali/nkhl294.wav,Noakhali,train
Noakhali/nkhl295.wav,Noakhali,train
Noakhali/nkhl296.wav,Noakhali,train
Noakhali/nkhl297.wav,Noakhali,train
Noakhali/nkhl298.wav,Noakhali,train
Noakhali/nkhl299.wav,Noakhali,val
Noakhali/nkhl3.wav,Noakhali,test
Noakhali/nkhl30.wav,Noakhali,train
Noakhali/nkhl300.wav,Noakhali,train
Noakhali/nkhl301.wav,Noakhali,train
Noakhali/nkhl302.wav,Noakhali,train
Noakhali/nkhl303.wav,Noakhali,val
Noakhali/nkhl304.wav,Noakhali,train
Noakhali/nkhl305.wav,Noakhali,test
Noakhali/nkhl306.wav,Noakhali,train
Noakhali/nkhl307.wav,Noakhali,test
Noakhali/nkhl308.wav,Noakhali,train
Noakhali/nkhl309.wav,Noakhali,train
Noakhali/nkhl31.wav,Noakhali,train
Noakhali/nkhl310.wav,Noakhali,train
Noakhali/nkhl311.wav,Noakhali,train
Noakhali/nkhl312.wav,Noakhali,train
Noakhali/nkhl313.wav,Noakhali,train
Noakhali/nkhl314.wav,Noakhali,train
Noakhali/nkhl315.wav,Noakhali,train
Noakhali/nkhl316.wav,Noakhali,train
Noakhali/nkhl317.wav,Noakhali,train
Noakhali/nkhl318.wav,Noakhali,val
Noakhali/nkhl319.wav,Noakhali,train
Noakhali/nkhl32.wav,Noakhali,train
Noakhali/nkhl320.wav,Noakhali,train
Noakhali/nkhl321.wav,Noakhali,train
Noakhali/nkhl322.wav,Noakhali,train
Noakhali/nkhl323.wav,Noakhali,train
Noakhali/nkhl324.wav,Noakhali,test
Noakhali/nkhl325.wav,Noakhali,test
Noakhali/nkhl326.wav,Noakhali,train
Noakhali/nkhl327.wav,Noakhali,train
Noakhali/nkhl328.wav,Noakhali,train
Noakhali/nkhl329.wav,Noakhali,train
Noakhali/nkhl33.wav,Noakhali,test
Noakhali/nkhl330.wav,Noakhali,train
Noakhali/nkhl331.wav,Noakhali,test
Noakhali/nkhl332.wav,Noakhali,train
Noakhali/nkhl333.wav,Noakhali,train
Noakhali/nkhl334.wav,Noakhali,val
Noakhali/nkhl335.wav,Noakhali,train
Noakhali/nkhl336.wav,Noakhali,train
Noakhali/nkhl337.wav,Noakhali,train
Noakhali/nkhl338.wav,Noakhali,train
Noakhali/nkhl339.wav,Noakhali,test
Noakhali/nkhl34.wav,Noakhali,val
Noakhali/nkhl340.wav,Noakhali,test
Noakhali/nkhl341.wav,Noakhali,train
Noakhali/nkhl342.wav,Noakhali,train
Noakhali/nkhl343.wav,Noakhali,val
Noakhali/nkhl344.wav,Noakhali,train
Noakhali/nkhl345.wav,Noakhali,train
Noakhali/nkhl346.wav,Noakhali,train
Noakhali/nkhl347.wav,Noakhali,train
Noakhali/nkhl348.wav,Noakhali,train
Noakhali/nkhl349.wav,Noakhali,train
Noakhali/nkhl35.wav,Noakhali,test
Noakhali/nkhl350.wav,Noakhali,test
Noakhali/nkhl351.wav,Noakhali,train
Noakhali/nkhl352.wav,Noakhali,test
Noakhali/nkhl353.wav,Noakhali,train
